Year,Prscrbr_Geo_Lvl,Prscrbr_Geo_Desc,Breakout_Type,Breakout,Tot_Prscrbrs,Tot_Opioid_Prscrbrs,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg
2014,State,Ohio,Rural/Urban,Urban,"35,822","27,945","2,716,388","46,979,766",5.78%,,-0.20%,"318,854.5",11.74%,,-0.66%
2014,State,Oklahoma,Rural/Urban,Urban,"7,976","6,369","812,589","10,005,863",8.12%,,-0.16%,"131,269.5",16.15%,,0.93%
2014,State,Oregon,Rural/Urban,Urban,"12,460","9,689","945,629","12,486,271",7.57%,,-0.01%,"178,619",18.89%,,-0.38%
2014,State,Pennsylvania,Rural/Urban,Urban,"49,212","36,116","3,150,240","61,687,762",5.11%,,0.00%,"514,312",16.33%,,-0.28%
2014,State,"Rhode Island",Rural/Urban,Urban,"4,688","3,512","248,003","6,232,350",3.98%,,-0.24%,"31,689.5",12.78%,,-0.26%
2014,State,"South Carolina",Rural/Urban,Urban,"12,149","10,020","1,249,254","19,026,301",6.57%,,-0.51%,"135,719.5",10.86%,,-0.19%
2014,State,"South Dakota",Rural/Urban,Urban,"1,879","1,475","106,566","1,867,275",5.71%,,0.01%,"17,270",16.21%,,-0.39%
2014,State,Tennessee,Rural/Urban,Urban,"18,785","15,213","2,061,989","27,960,449",7.37%,,-0.12%,"311,175",15.09%,,-0.38%
2014,State,Texas,Rural/Urban,Urban,"60,900","48,434","4,503,169","73,612,005",6.12%,,-0.12%,"428,133.5",9.51%,,0.31%
2014,State,Utah,Rural/Urban,Urban,"7,260","5,862","470,933","6,017,786",7.83%,,0.10%,"71,974.5",15.28%,,0.06%
2014,State,Vermont,Rural/Urban,Urban,"1,095",805,"47,109","725,645",6.49%,,-0.32%,"11,097",23.56%,,-0.42%
2014,State,Virginia,Rural/Urban,Urban,"22,500","17,732","1,370,708","22,979,205",5.96%,,-0.13%,"178,252.5",13.00%,,-0.24%
2014,State,Washington,Rural/Urban,Urban,"22,627","17,764","1,445,662","20,334,665",7.11%,,0.11%,"263,111",18.20%,,-0.10%
2014,State,"West Virginia",Rural/Urban,Urban,"5,251","4,056","569,378","8,492,826",6.70%,,-0.21%,"56,657.5",9.95%,,0.31%
2014,State,Wisconsin,Rural/Urban,Urban,"15,853","12,483","1,112,861","18,098,285",6.15%,,0.02%,"207,853.5",18.68%,,-0.09%
2014,State,Wyoming,Rural/Urban,Urban,671,529,"37,359","622,015",6.01%,,0.02%,"6,093",16.31%,,0.33%
2014,State,"American Samoa",Rural/Urban,Urban,0,0,0,0,,,,,,,
2014,State,Guam,Rural/Urban,Urban,0,0,0,0,,,,0,,,
2014,State,"Northern Mariana Islands",Rural/Urban,Urban,0,0,0,0,,,,0,,,
2014,State,"Puerto Rico",Rural/Urban,Urban,"10,774","7,896","603,875","26,620,691",2.27%,,-0.30%,"15,328",2.54%,,-0.05%
2014,State,"Virgin Islands",Rural/Urban,Urban,0,0,0,0,,,,0,,,
2013,State,Alabama,Totals,Overall,"12,815","10,772","2,266,194","29,132,595",7.78%,,,"220,383",9.72%,,
2013,State,Alaska,Totals,Overall,"2,260","1,816","88,763","1,282,278",6.92%,,,"17,373",19.57%,,
2013,State,Arizona,Totals,Overall,"20,358","16,241","1,549,528","21,882,973",7.08%,,,"251,592",16.24%,,
2013,State,Arkansas,Totals,Overall,"7,901","6,527","1,132,924","16,742,314",6.77%,,,"105,635",9.32%,,
2013,State,California,Totals,Overall,"109,522","82,830","7,313,531","131,790,841",5.55%,,,"872,835",11.93%,,
2013,State,Colorado,Totals,Overall,"17,177","13,704","1,097,213","14,360,618",7.64%,,,"179,588",16.37%,,
2013,State,Connecticut,Totals,Overall,"16,007","11,905","687,113","14,861,635",4.62%,,,"116,485",16.95%,,
2013,State,Delaware,Totals,Overall,"3,195","2,522","235,555","3,530,231",6.67%,,,"44,961",19.09%,,
2013,State,"District of Columbia",Totals,Overall,"4,237","3,068","85,200","1,856,141",4.59%,,,"9,716",11.40%,,
2013,State,Florida,Totals,Overall,"61,005","46,453","5,292,587","100,514,525",5.27%,,,"684,809",12.94%,,
2013,State,Georgia,Totals,Overall,"25,592","21,180","2,725,548","41,128,310",6.63%,,,"280,606",10.30%,,
2013,State,Hawaii,Totals,Overall,"4,048","2,907","179,253","4,533,271",3.95%,,,"26,443",14.75%,,
2013,State,Idaho,Totals,Overall,"4,744","3,866","438,053","5,615,580",7.80%,,,"73,438",16.76%,,
2013,State,Illinois,Totals,Overall,"41,734","32,096","2,332,603","45,915,448",5.08%,,,"247,373",10.61%,,
2013,State,Indiana,Totals,Overall,"19,368","15,880","2,139,185","30,714,150",6.96%,,,"285,463",13.34%,,
2013,State,Iowa,Totals,Overall,"9,765","7,674","813,202","16,454,229",4.94%,,,"114,928",14.13%,,
2013,State,Kansas,Totals,Overall,"9,119","7,271","867,061","13,507,150",6.42%,,,"124,443",14.35%,,
2013,State,Kentucky,Totals,Overall,"14,280","10,143","1,771,500","28,320,946",6.26%,,,"160,771",9.08%,,
2013,State,Louisiana,Totals,Overall,"14,816","11,971","1,573,516","24,537,548",6.41%,,,"126,537",8.04%,,
2013,State,Maine,Totals,Overall,"5,818","4,565","428,706","6,730,980",6.37%,,,"77,249",18.02%,,
2013,State,Maryland,Totals,Overall,"21,046","16,183","961,880","15,504,237",6.20%,,,"161,696",16.81%,,
2013,State,Massachusetts,Totals,Overall,"32,748","24,441","1,361,485","29,661,646",4.59%,,,"209,420",15.38%,,
2013,State,Michigan,Totals,Overall,"37,862","31,449","3,363,486","44,455,483",7.57%,,,"417,163",12.40%,,
2013,State,Minnesota,Totals,Overall,"19,974","15,567","1,099,045","20,489,654",5.36%,,,"167,005",15.20%,,
2013,State,Mississippi,Totals,Overall,"8,332","6,805","1,108,301","17,151,708",6.46%,,,"89,353",8.06%,,
2013,State,Missouri,Totals,Overall,"19,813","15,759","2,055,773","33,194,089",6.19%,,,"254,503",12.38%,,
2013,State,Montana,Totals,Overall,"3,370","2,733","269,920","3,926,690",6.87%,,,"48,081",17.81%,,
2013,State,Nebraska,Totals,Overall,"6,307","5,042","459,550","8,917,459",5.15%,,,"66,062",14.38%,,
2013,State,Nevada,Totals,Overall,"6,708","5,626","687,713","8,375,630",8.21%,,,"101,685",14.79%,,
2013,State,"New Hampshire",Totals,Overall,"5,393","4,256","297,165","4,716,419",6.30%,,,"63,321",21.31%,,
2013,State,"New Jersey",Totals,Overall,"29,832","21,721","1,474,892","33,903,035",4.35%,,,"244,928",16.61%,,
2013,State,"New Mexico",Totals,Overall,"6,781","5,265","449,959","6,805,590",6.61%,,,"59,349",13.19%,,
2013,State,"New York",Totals,Overall,"85,817","58,457","2,879,465","90,271,115",3.19%,,,"422,733",14.68%,,
2013,State,"North Carolina",Totals,Overall,"32,084","26,649","3,230,841","50,641,092",6.38%,,,"429,844",13.30%,,
2013,State,"North Dakota",Totals,Overall,"2,662","2,040","166,428","3,569,612",4.66%,,,"29,354",17.64%,,
2013,State,Ohio,Totals,Overall,"40,613","32,260","3,473,960","59,098,132",5.88%,,,"400,072",11.52%,,
2013,State,Oklahoma,Totals,Overall,"10,958","9,050","1,305,759","16,712,115",7.81%,,,"168,201",12.88%,,
2013,State,Oregon,Totals,Overall,"14,847","11,620","1,216,373","15,985,078",7.61%,,,"219,420",18.04%,,
2013,State,Pennsylvania,Totals,Overall,"52,436","39,237","3,570,460","70,334,996",5.08%,,,"563,954",15.79%,,
2013,State,"Rhode Island",Totals,Overall,"4,702","3,616","259,422","6,146,812",4.22%,,,"31,607",12.18%,,
2013,State,"South Carolina",Totals,Overall,"13,473","11,365","1,450,676","21,048,112",6.89%,,,"141,465",9.75%,,
2013,State,"South Dakota",Totals,Overall,"3,027","2,426","211,820","4,030,910",5.25%,,,"37,020",17.48%,,
2013,State,Tennessee,Totals,Overall,"22,269","18,353","2,884,620","38,892,924",7.42%,,,"406,147",14.08%,,
2013,State,Texas,Totals,Overall,"64,934","52,683","5,244,972","84,998,892",6.17%,,,"422,622",8.06%,,
2013,State,Utah,Totals,Overall,"7,904","6,440","529,307","6,773,390",7.81%,,,"76,172",14.39%,,
2013,State,Vermont,Totals,Overall,"2,487","1,912","146,300","2,442,557",5.99%,,,"32,286",22.07%,,
2013,State,Virginia,Totals,Overall,"24,218","19,459","1,734,174","28,688,903",6.04%,,,"198,633",11.45%,,
2013,State,Washington,Totals,Overall,"24,144","19,026","1,596,556","22,547,789",7.08%,,,"277,139",17.36%,,
2013,State,"West Virginia",Totals,Overall,"6,708","5,278","813,275","12,338,618",6.59%,,,"71,523",8.79%,,
2013,State,Wisconsin,Totals,Overall,"19,759","15,887","1,460,512","24,433,199",5.98%,,,"263,936",18.07%,,
2013,State,Wyoming,Totals,Overall,"1,694","1,333","97,596","1,610,263",6.06%,,,"15,406",15.79%,,
2013,State,"American Samoa",Totals,Overall,3,2,68,"1,860",3.66%,,,,,,
2013,State,Guam,Totals,Overall,117,88,"1,910","82,652",2.31%,,,215,11.26%,,
2013,State,"Northern Mariana Islands",Totals,Overall,25,18,417,"12,891",3.23%,,,43,10.31%,,
2013,State,"Puerto Rico",Totals,Overall,"10,881","8,354","656,235","25,521,149",2.57%,,,"10,640",1.62%,,
2013,State,"Virgin Islands",Totals,Overall,173,126,"2,475","131,438",1.88%,,,132,5.33%,,
2013,State,Alabama,Rural/Urban,Rural,"1,911","1,667","553,466","7,423,058",7.46%,,,"43,631",7.88%,,
2013,State,Alaska,Rural/Urban,Rural,789,669,"39,186","486,223",8.06%,,,"8,866",22.63%,,
2013,State,Arizona,Rural/Urban,Rural,"1,589","1,325","179,680","2,281,518",7.88%,,,"28,344.5",15.77%,,
2013,State,Arkansas,Rural/Urban,Rural,"2,089","1,803","442,344","7,010,795",6.31%,,,"32,540",7.36%,,
2013,State,California,Rural/Urban,Rural,"4,302","3,614","548,165","6,547,993",8.37%,,,"86,287.5",15.74%,,
2013,State,Colorado,Rural/Urban,Rural,"1,978","1,653","143,417","1,971,157",7.28%,,,"24,001.5",16.74%,,
2013,State,Connecticut,Rural/Urban,Rural,409,315,"30,696","604,065",5.08%,,,"4,874",15.88%,,
2013,State,Delaware,Rural/Urban,Rural,434,360,"58,937","805,931",7.31%,,,"12,874.5",21.84%,,
2013,State,"District of Columbia",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2013,State,Florida,Rural/Urban,Rural,"1,103",886,"148,794","2,465,243",6.04%,,,"13,449",9.04%,,
2013,State,Georgia,Rural/Urban,Rural,"3,116","2,675","618,271","10,087,747",6.13%,,,"50,797",8.22%,,
2013,State,Hawaii,Rural/Urban,Rural,720,564,"57,095","1,034,249",5.52%,,,"10,523",18.43%,,
2013,State,Idaho,Rural/Urban,Rural,"1,169",971,"133,666","1,788,663",7.47%,,,"24,083.5",18.02%,,
2013,State,Illinois,Rural/Urban,Rural,"3,197","2,626","415,396","8,145,716",5.10%,,,"50,707",12.21%,,
2013,State,Indiana,Rural/Urban,Rural,"3,063","2,510","495,309","7,712,707",6.42%,,,"61,362.5",12.39%,,
2013,State,Iowa,Rural/Urban,Rural,"3,028","2,410","361,074","7,726,699",4.67%,,,"54,724.5",15.16%,,
2013,State,Kansas,Rural/Urban,Rural,"2,668","2,180","367,350","5,930,572",6.19%,,,"56,686.5",15.43%,,
2013,State,Kentucky,Rural/Urban,Rural,"5,027","3,671","873,769","14,690,284",5.95%,,,"59,625.5",6.82%,,
2013,State,Louisiana,Rural/Urban,Rural,"1,278","1,071","222,574","4,159,203",5.35%,,,"11,222",5.04%,,
2013,State,Maine,Rural/Urban,Rural,"2,341","1,859","212,454","3,419,851",6.21%,,,"39,816",18.74%,,
2013,State,Maryland,Rural/Urban,Rural,541,446,"48,817","876,692",5.57%,,,"7,219",14.79%,,
2013,State,Massachusetts,Rural/Urban,Rural,520,400,"37,058","745,563",4.97%,,,"6,325",17.07%,,
2013,State,Michigan,Rural/Urban,Rural,"4,864","4,061","622,133","8,289,835",7.50%,,,"103,662.5",16.66%,,
2013,State,Minnesota,Rural/Urban,Rural,"3,515","2,874","341,882","6,753,061",5.06%,,,"60,437.5",17.68%,,
2013,State,Mississippi,Rural/Urban,Rural,"3,596","2,950","636,040","10,195,261",6.24%,,,"44,984.5",7.07%,,
2013,State,Missouri,Rural/Urban,Rural,"3,484","2,888","629,509","10,184,545",6.18%,,,"74,434.5",11.82%,,
2013,State,Montana,Rural/Urban,Rural,"1,818","1,484","152,407","2,214,979",6.88%,,,"27,961.5",18.35%,,
2013,State,Nebraska,Rural/Urban,Rural,"1,821","1,489","206,895","4,198,462",4.93%,,,"35,195",17.01%,,
2013,State,Nevada,Rural/Urban,Rural,454,398,"47,247","631,859",7.48%,,,"5,357",11.34%,,
2013,State,"New Hampshire",Rural/Urban,Rural,"2,564","2,028","128,633","2,088,762",6.16%,,,"27,908.5",21.70%,,
2013,State,"New Jersey",Rural/Urban,Rural,287,207,"21,095","456,724",4.62%,,,"4,176",19.80%,,
2013,State,"New Mexico",Rural/Urban,Rural,"1,701","1,403","147,451","2,307,573",6.39%,,,"18,396.5",12.48%,,
2013,State,"New York",Rural/Urban,Rural,"4,545","3,509","343,488","8,071,623",4.26%,,,"56,866.5",16.56%,,
2013,State,"North Carolina",Rural/Urban,Rural,"5,522","4,696","865,383","14,485,351",5.97%,,,"95,537.5",11.04%,,
2013,State,"North Dakota",Rural/Urban,Rural,905,732,"69,152","1,745,342",3.96%,,,"12,478.5",18.05%,,
2013,State,Ohio,Rural/Urban,Rural,"5,652","4,597","741,476","13,402,343",5.53%,,,"83,340",11.24%,,
2013,State,Oklahoma,Rural/Urban,Rural,"3,245","2,707","502,613","7,014,378",7.17%,,,"51,660.5",10.28%,,
2013,State,Oregon,Rural/Urban,Rural,"2,620","2,085","296,281","3,850,678",7.69%,,,"49,996.5",16.87%,,
2013,State,Pennsylvania,Rural/Urban,Rural,"4,245","3,374","499,204","10,172,871",4.91%,,,"83,299.5",16.69%,,
2013,State,"Rhode Island",Rural/Urban,Rural,1,1,35,"1,114",3.14%,,,0,0.00%,,
2013,State,"South Carolina",Rural/Urban,Rural,"1,940","1,708","308,507","4,910,589",6.28%,,,"22,114.5",7.17%,,
2013,State,"South Dakota",Rural/Urban,Rural,"1,183",971,"109,265","2,235,501",4.89%,,,"21,769",19.92%,,
2013,State,Tennessee,Rural/Urban,Rural,"3,925","3,352","842,865","11,642,859",7.24%,,,"101,111",12.00%,,
2013,State,Texas,Rural/Urban,Rural,"5,999","5,080","792,854","13,623,793",5.82%,,,"55,854.5",7.04%,,
2013,State,Utah,Rural/Urban,Rural,715,623,"77,798","934,422",8.33%,,,"12,441",15.99%,,
2013,State,Vermont,Rural/Urban,Rural,"1,406","1,105","101,604","1,783,607",5.70%,,,"22,991.5",22.63%,,
2013,State,Virginia,Rural/Urban,Rural,"2,293","1,965","390,515","6,626,815",5.89%,,,"35,221.5",9.02%,,
2013,State,Washington,Rural/Urban,Rural,"1,960","1,587","210,380","2,742,501",7.67%,,,"37,122",17.65%,,
2013,State,"West Virginia",Rural/Urban,Rural,"1,605","1,255","235,327","3,975,675",5.92%,,,"19,106.5",8.12%,,
2013,State,Wisconsin,Rural/Urban,Rural,"4,294","3,602","384,473","6,862,528",5.60%,,,"73,425",19.10%,,
2013,State,Wyoming,Rural/Urban,Rural,"1,035",811,"61,880","1,014,296",6.10%,,,"10,734.5",17.35%,,
2013,State,"American Samoa",Rural/Urban,Rural,0,0,0,0,,,,,,,
2013,State,Guam,Rural/Urban,Rural,0,0,0,0,,,,0,,,
2013,State,"Northern Mariana Islands",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2013,State,"Puerto Rico",Rural/Urban,Rural,135,114,"16,508","581,220",2.84%,,,160,0.97%,,
2013,State,"Virgin Islands",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2013,State,Alabama,Rural/Urban,Urban,"10,226","8,526","1,691,970","21,474,320",7.88%,,,"181,181",10.71%,,
2013,State,Alaska,Rural/Urban,Urban,"1,470","1,147","49,577","796,044",6.23%,,,"9,899.5",19.97%,,
2013,State,Arizona,Rural/Urban,Urban,"18,767","14,914","1,369,844","19,601,404",6.99%,,,"234,296",17.10%,,
2013,State,Arkansas,Rural/Urban,Urban,"5,811","4,723","690,568","9,730,502",7.10%,,,"76,452",11.07%,,
2013,State,California,Rural/Urban,Urban,"105,105","79,137","6,764,325","125,219,107",5.40%,,,"853,030",12.61%,,
2013,State,Colorado,Rural/Urban,Urban,"15,199","12,051","953,796","12,389,461",7.70%,,,"165,802",17.38%,,
2013,State,Connecticut,Rural/Urban,Urban,"15,598","11,590","656,417","14,257,570",4.60%,,,"121,594.5",18.52%,,
2013,State,Delaware,Rural/Urban,Urban,"2,761","2,162","176,618","2,724,300",6.48%,,,"33,762.5",19.12%,,
2013,State,"District of Columbia",Rural/Urban,Urban,"4,237","3,068","85,200","1,856,141",4.59%,,,"12,005.5",14.09%,,
2013,State,Florida,Rural/Urban,Urban,"59,896","45,562","5,142,755","98,029,331",5.25%,,,"706,383",13.74%,,
2013,State,Georgia,Rural/Urban,Urban,"22,473","18,502","2,107,234","31,039,687",6.79%,,,"242,842.5",11.52%,,
2013,State,Hawaii,Rural/Urban,Urban,"3,328","2,343","122,158","3,499,022",3.49%,,,"18,085",14.80%,,
2013,State,Idaho,Rural/Urban,Urban,"3,575","2,895","304,387","3,826,917",7.95%,,,"51,959.5",17.07%,,
2013,State,Illinois,Rural/Urban,Urban,"38,530","29,463","1,917,110","37,768,805",5.08%,,,"223,017",11.63%,,
2013,State,Indiana,Rural/Urban,Urban,"16,302","13,368","1,643,841","22,999,101",7.15%,,,"234,039.5",14.24%,,
2013,State,Iowa,Rural/Urban,Urban,"6,737","5,264","452,128","8,727,530",5.18%,,,"65,377",14.46%,,
2013,State,Kansas,Rural/Urban,Urban,"6,450","5,091","499,711","7,576,562",6.60%,,,"72,629.5",14.53%,,
2013,State,Kentucky,Rural/Urban,Urban,"9,245","6,466","897,327","13,627,427",6.58%,,,"107,365.5",11.97%,,
2013,State,Louisiana,Rural/Urban,Urban,"13,511","10,882","1,349,143","20,342,291",6.63%,,,"122,042",9.05%,,
2013,State,Maine,Rural/Urban,Urban,"3,477","2,706","216,252","3,311,129",6.53%,,,"40,075",18.53%,,
2013,State,Maryland,Rural/Urban,Urban,"20,505","15,737","913,063","14,627,545",6.24%,,,"167,584.5",18.35%,,
2013,State,Massachusetts,Rural/Urban,Urban,"32,223","24,037","1,324,394","28,914,895",4.58%,,,"222,569.5",16.81%,,
2013,State,Michigan,Rural/Urban,Urban,"32,996","27,386","2,741,160","36,164,193",7.58%,,,"335,966",12.26%,,
2013,State,Minnesota,Rural/Urban,Urban,"16,410","12,649","753,604","13,661,391",5.52%,,,"117,288.5",15.56%,,
2013,State,Mississippi,Rural/Urban,Urban,"4,732","3,852","471,800","6,948,181",6.79%,,,"48,323",10.24%,,
2013,State,Missouri,Rural/Urban,Urban,"16,329","12,871","1,426,264","23,009,544",6.20%,,,"190,786",13.38%,,
2013,State,Montana,Rural/Urban,Urban,"1,552","1,249","117,513","1,711,711",6.87%,,,"21,877.5",18.62%,,
2013,State,Nebraska,Rural/Urban,Urban,"4,485","3,552","252,645","4,717,556",5.36%,,,"34,892.5",13.81%,,
2013,State,Nevada,Rural/Urban,Urban,"6,253","5,227","640,462","7,743,751",8.27%,,,"100,326",15.66%,,
2013,State,"New Hampshire",Rural/Urban,Urban,"2,828","2,227","168,477","2,627,542",6.41%,,,"38,092",22.61%,,
2013,State,"New Jersey",Rural/Urban,Urban,"29,542","21,512","1,453,786","33,444,519",4.35%,,,"259,756",17.87%,,
2013,State,"New Mexico",Rural/Urban,Urban,"5,078","3,860","302,479","4,497,896",6.72%,,,"44,641",14.76%,,
2013,State,"New York",Rural/Urban,Urban,"81,269","54,947","2,535,975","82,198,992",3.09%,,,"416,075.5",16.41%,,
2013,State,"North Carolina",Rural/Urban,Urban,"26,554","21,948","2,365,166","36,149,080",6.54%,,,"350,857.5",14.83%,,
2013,State,"North Dakota",Rural/Urban,Urban,"1,757","1,308","97,276","1,824,270",5.33%,,,"18,354.5",18.87%,,
2013,State,Ohio,Rural/Urban,Urban,"34,932","27,640","2,728,394","45,611,084",5.98%,,,"338,250.5",12.40%,,
2013,State,Oklahoma,Rural/Urban,Urban,"7,708","6,341","803,120","9,696,105",8.28%,,,"122,244.5",15.22%,,
2013,State,Oregon,Rural/Urban,Urban,"12,227","9,535","920,092","12,134,400",7.58%,,,"177,293",19.27%,,
2013,State,Pennsylvania,Rural/Urban,Urban,"48,187","35,861","3,070,928","60,154,189",5.11%,,,"510,215.5",16.61%,,
2013,State,"Rhode Island",Rural/Urban,Urban,"4,701","3,615","259,387","6,145,698",4.22%,,,"33,819.5",13.04%,,
2013,State,"South Carolina",Rural/Urban,Urban,"11,533","9,657","1,142,169","16,137,523",7.08%,,,"126,221",11.05%,,
2013,State,"South Dakota",Rural/Urban,Urban,"1,833","1,448","102,198","1,794,308",5.70%,,,"16,964.5",16.60%,,
2013,State,Tennessee,Rural/Urban,Urban,"18,342","15,000","2,041,741","27,249,725",7.49%,,,"315,858",15.47%,,
2013,State,Texas,Rural/Urban,Urban,"58,927","47,598","4,452,053","71,371,657",6.24%,,,"409,419",9.20%,,
2013,State,Utah,Rural/Urban,Urban,"7,189","5,817","451,509","5,838,968",7.73%,,,"68,713",15.22%,,
2013,State,Vermont,Rural/Urban,Urban,"1,068",801,"44,688","655,916",6.81%,,,"10,716.5",23.98%,,
2013,State,Virginia,Rural/Urban,Urban,"21,921","17,493","1,343,634","22,061,872",6.09%,,,"177,950.5",13.24%,,
2013,State,Washington,Rural/Urban,Urban,"22,181","17,436","1,386,138","19,804,897",7.00%,,,"253,711",18.30%,,
2013,State,"West Virginia",Rural/Urban,Urban,"5,102","4,022","577,783","8,357,398",6.91%,,,"55,683",9.64%,,
2013,State,Wisconsin,Rural/Urban,Urban,"15,456","12,276","1,073,521","17,510,059",6.13%,,,"201,505",18.77%,,
2013,State,Wyoming,Rural/Urban,Urban,658,521,"35,711","595,823",5.99%,,,"5,707",15.98%,,
2013,State,"American Samoa",Rural/Urban,Urban,0,0,0,0,,,,,,,
2013,State,Guam,Rural/Urban,Urban,0,0,0,0,,,,0,,,
2013,State,"Northern Mariana Islands",Rural/Urban,Urban,0,0,0,0,,,,0,,,
2013,State,"Puerto Rico",Rural/Urban,Urban,"10,746","8,240","639,727","24,939,929",2.57%,,,"16,569.5",2.59%,,
2013,State,"Virgin Islands",Rural/Urban,Urban,0,0,0,0,,,,0,,,
